허가기관명,시군명,용도,세부용도,사업상태,발전소명,소재지도로명주소,소재지지번주소,설비용량(KW),공급전압(V),주파수(Hz),사업허가일자,사업개시예정일자,사업개시일자,소요부지면적(㎡),집광판면적(㎡),위도,경도,설치위치구분,지목,비고,데이터기준일자
화성시,화성시,전기사업용,발전사업용,운영중,용화사옥태양광발전소,,경기도 화성시 매송면 원평리,23.7,380,60,2019-11-11,,2020-02-27,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,용화사옥태양광발전소,,경기도 화성시 매송면 원평리,23.7,380,60,2019-11-11,,2020-02-27,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,용화태양광발전소,,경기도 화성시 양감면 송산리,70.56,380,60,2019-02-27,,,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,용화태양광발전소,,경기도 화성시 양감면 송산리,70.56,380,60,2019-02-27,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,우*1태양광발전소,경기도 화성시 한천1길,경기도 화성시 장안면 독정리,69.75,380,60,2021-05-04,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우*2태양광발전소,경기도 화성시 한천1길,경기도 화성시 장안면 독정리,59.85,380,60,2021-05-04,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우리P&C태양광발전소,,경기도 화성시 배양동,50,380,60,2014-01-02,,2014-06-20,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우리P&C태양광발전소,,경기도 화성시 배양동,50,380,60,2014-01-02,,2014-06-20,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소,경기도 화성시 장안면 석포로,,30,380,60,2015-04-14,,2015-07-08,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소,경기도 화성시 장안면 석포로,,30,380,60,2015-04-14,,2015-07-08,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소,,경기도 화성시 팔탄면 율암리,43.8,380,60,2018-07-05,,2018-10-26,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소,,경기도 화성시 팔탄면 율암리,43.8,380,60,2018-07-05,,2018-10-26,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소2,경기도 화성시 장안면 석포로,,20,380,60,2015-04-14,,2015-07-08,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소2,경기도 화성시 장안면 석포로,,20,380,60,2015-04-14,,2015-07-08,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소3,,경기도 화성시 장안면 석포리,74.25,380,60,2017-01-04,,2017-05-08,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우리태양광발전소3,,경기도 화성시 장안면 석포리,74.25,380,60,2017-01-04,,2017-05-08,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우리태양광발전소4호기,,경기도 화성시 장안면 석포리,73.92,380,60,2017-09-14,,,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우리태양광발전소4호기,,경기도 화성시 장안면 석포리,73.92,380,60,2017-09-14,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,우리테크1호발전소,,경기도 화성시 우정읍 주곡리,29.58,380,60,2021-08-11,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우리테크2호발전소,,경기도 화성시 우정읍 주곡리,29.58,380,60,2021-08-11,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우성2호태양광발전소,,경기도 화성시 향남읍 발안리,6.43,380,60,2018-06-21,,2019-01-09,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우성2호태양광발전소,,경기도 화성시 향남읍 발안리,6.43,380,60,2018-06-21,,2019-01-09,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우성호태양광발전소,,경기도 화성시 향남읍 발안리,74.83,380,60,2018-06-21,,2019-01-09,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우성호태양광발전소,,경기도 화성시 향남읍 발안리,74.83,380,60,2018-06-21,,2019-01-09,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우신태양광발전소,경기도 화성시 언창길,경기도 화성시 팔탄면 창곡리,99.76,380,60,2021-12-20,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우일 태양광발전소,,경기도 화성시 송산면 고정리,7.25,380,60,2014-04-15,,2014-11-04,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우일 태양광발전소,,경기도 화성시 송산면 고정리,7.25,380,60,2014-04-15,,2014-11-04,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우정 태양광발전소,,경기도 화성시 우정읍 석천리,99,380,60,2015-03-14,,2015-07-20,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정 태양광발전소,,경기도 화성시 우정읍 석천리,99,380,60,2015-03-14,,2015-07-20,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정10호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정10호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,2021-01-11,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우정11호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,2021-01-11,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정11호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정12호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,2021-01-11,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정12호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,우정13호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정13호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,2021-01-11,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정14호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정14호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,2021-01-11,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정1호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정1호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우정2호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정2호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정3호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정3호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,우정4호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정4호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우정5호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정5호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정6호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정6호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,85,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정7호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정7호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,99.88,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정8호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,479.83,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정8호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,479.83,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정9호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,389.73,380,60,2020-11-05,,2021-12-06,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우정9호태양광발전소,경기도 화성시 우정읍 남양황라로,경기도 화성시 우정읍 이화리,389.73,380,60,2020-11-05,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,우정발전,,경기도 화성시 우정읍 호곡리,496.8,380,60,2018-05-15,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우정발전,,경기도 화성시 우정읍 호곡리,496.8,380,60,2018-05-15,,2019-10-28,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우정화산태양광발전소,경기도 화성시 배미길,경기도 화성시 우정읍 화산리,98.28,380,60,2021-08-09,,2021-12-28,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우주일렉트로닉스 태양광발전소 호,,경기도 화성시 양감면 사창리,355,380,60,2014-04-09,,2014-10-02,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우주일렉트로닉스 태양광발전소 호,,경기도 화성시 양감면 사창리,355,380,60,2014-04-09,,2014-10-02,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우주최강2호태양광발전소,경기도 화성시 신양3길,경기도 화성시 팔탄면 가재리,30,380,60,2021-03-11,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우주태양광발전소,,경기도 화성시 정남면 귀래리,97.92,380,60,2018-04-16,,2018-08-27,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우주태양광발전소,,경기도 화성시 정남면 귀래리,97.92,380,60,2018-04-16,,2018-08-27,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우진2호 태양광발전소,,경기도 화성시 정남면 신리,20,380,60,2013-09-23,,2014-01-03,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우진2호 태양광발전소,,경기도 화성시 정남면 신리,20,380,60,2013-09-23,,2014-01-03,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우진공업3호태양광발전소,,경기도 화성시 남양읍 북양리,95.84,380,60,2018-01-30,,2018-08-27,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,우진공업3호태양광발전소,,경기도 화성시 남양읍 북양리,95.84,380,60,2018-01-30,,2018-08-27,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,우진태양광발전소호,,경기도 화성시 장안면 독정리,99.96,380,60,2018-04-19,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,우진태양광발전소호,,경기도 화성시 장안면 독정리,99.96,380,60,2018-04-19,,,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우진호 태양광발전소,,경기도 화성시 정남면 신리,20,380,60,2013-09-23,,2014-01-03,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,우진호 태양광발전소,,경기도 화성시 정남면 신리,20,380,60,2013-09-23,,2014-01-03,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,운봉태양광발전소,경기도 화성시 향남읍 발안남로25번길,,26.04,380,60,2015-11-25,,2016-01-21,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,운봉태양광발전소,경기도 화성시 향남읍 발안남로25번길,,26.04,380,60,2015-11-25,,2016-01-21,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,운영태양광발전소,,경기도 화성시 마도면 청원리,8.5,380,60,2019-11-06,,,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,운영태양광발전소,,경기도 화성시 마도면 청원리,8.5,380,60,2019-11-06,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,운평4리마을회발전소,경기도 화성시 발라곳1길,경기도 화성시 우정읍 운평리,15.47,380,60,2021-10-01,,2022-01-19,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,운평리태양광발전소,,경기도 화성시 우정읍 운평리,98,380,60,2018-01-09,,2019-05-29,,,,,"건물, 토지",,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,운평리태양광발전소,,경기도 화성시 우정읍 운평리,98,380,60,2018-01-09,,2019-05-29,,,,,"건물, 토지",,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,울브린코리아태양광발전소,,경기도 화성시 팔탄면 구장리,478.7,380,60,2018-06-21,,2019-01-24,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,울브린코리아태양광발전소,,경기도 화성시 팔탄면 구장리,478.7,380,60,2018-06-21,,2019-01-24,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,웅진1호태양광발전소,경기도 화성시 정남면 정남동로,경기도 화성시 정남면 망월리,99.6,380,60,2020-03-26,,2020-07-30,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,웅진1호태양광발전소,경기도 화성시 정남면 정남동로,경기도 화성시 정남면 망월리,99.6,380,60,2020-03-26,,2020-07-30,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,웅진2호태양광발전소,경기도 화성시 정남면 정남동로,경기도 화성시 정남면 망월리,49.8,380,60,2020-03-26,,2020-07-30,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,웅진2호태양광발전소,경기도 화성시 정남면 정남동로,경기도 화성시 정남면 망월리,49.8,380,60,2020-03-26,,2020-07-30,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,워시존,,경기도 화성시 향남읍 행정리,98.33,380,60,2018-07-12,,2018-12-14,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,워시존,,경기도 화성시 향남읍 행정리,98.33,380,60,2018-07-12,,2018-12-14,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,원모태양광발전소,,경기도 화성시 팔탄면 노하리,99.96,380,60,2018-08-13,,,,,,,토지,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,원모태양광발전소,,경기도 화성시 팔탄면 노하리,99.96,380,60,2018-08-13,,,,,,,토지,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,원안1리에너지자립마을발전소,경기도 화성시 우정읍 원안길,경기도 화성시 우정읍 원안리,11.25,380,60,2020-07-22,,2020-12-09,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,원안1리에너지자립마을발전소,경기도 화성시 우정읍 원안길,경기도 화성시 우정읍 원안리,11.25,380,60,2020-07-22,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,원에너지태양광발전소,경기도 화성시 장안면 고해길,경기도 화성시 장안면 독정리,99.56,380,60,2020-07-31,,2020-11-25,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,원에너지태양광발전소,경기도 화성시 장안면 고해길,경기도 화성시 장안면 독정리,99.56,380,60,2020-07-31,,2020-11-25,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,원영2호태양광발전소,,경기도 화성시 팔탄면 창곡리,49.95,380,60,2019-09-18,,2020-12-22,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,원영3호태양광발전소,경기도 화성시 팔탄면 언창길,경기도 화성시 팔탄면 창곡리,94.5,380,60,2020-01-14,,2020-12-22,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,원영3호태양광발전소,경기도 화성시 팔탄면 언창길,경기도 화성시 팔탄면 창곡리,94.5,380,60,2020-01-14,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,원영태양광발전소,,경기도 화성시 팔탄면 창곡리,94.35,380,60,2019-09-18,,2020-09-03,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,원영태양광발전소,,경기도 화성시 팔탄면 창곡리,94.35,380,60,2019-09-18,,2020-09-03,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,원일농장태양광발전소,경기도 화성시 비봉면 삼화길,경기도 화성시 비봉면 삼화리,29.05,380,60,2020-07-13,,2020-11-03,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,원일농장태양광발전소,경기도 화성시 비봉면 삼화길,경기도 화성시 비봉면 삼화리,29.05,380,60,2020-07-13,,2020-11-03,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,원일태양광발전소,,경기도 화성시 매송면 원평리,56.98,380,60,2018-11-27,,,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,원일태양광발전소,,경기도 화성시 매송면 원평리,56.98,380,60,2018-11-27,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,원진태양광발전소,경기도 화성시 팔탄면 밤뒤길,경기도 화성시 팔탄면 율암리,99,380,60,2021-03-04,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,원초에너지태양광발전소,경기도 화성시 새랭이천길,경기도 화성시 장안면 덕다리,99.75,380,60,2022-02-04,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,월드태양광발전소,,경기도 화성시 비봉면 유포리,9.44,380,60,2018-09-20,,2020-09-14,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,월드태양광발전소,,경기도 화성시 비봉면 유포리,9.44,380,60,2018-09-20,,2020-09-14,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,월드테크태양광발전소,경기도 화성시 마도면 마도로,경기도 화성시 마도면 백곡리,99,380,60,2020-07-07,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,월드테크태양광발전소,경기도 화성시 마도면 마도로,경기도 화성시 마도면 백곡리,99,380,60,2020-07-07,,2021-02-23,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,월문태양광발전소,,경기도 화성시 팔탄면 월문길,40,380,60,2015-05-27,,2015-09-25,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,월문태양광발전소,,경기도 화성시 팔탄면 월문길,40,380,60,2015-05-27,,2015-09-25,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,위드태양광발전소,,경기도 화성시 장안면 석포리,39.86,380,60,2019-05-07,,2021-01-08,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,위드태양광발전소,,경기도 화성시 장안면 석포리,39.86,380,60,2019-05-07,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,위드태양광발전소,경기도 화성시 양노로,경기도 화성시 비봉면 삼화리,19.8,380,60,2021-08-19,,2021-12-06,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,유가네10호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,97.2,380,60,2020-09-23,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네10호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,97.2,380,60,2020-09-23,,2020-12-29,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,유가네11호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,16.2,380,60,2020-09-23,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네11호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,16.2,380,60,2020-09-23,,,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네1호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네1호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네2호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네2호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네3호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,92.96,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네3호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,92.96,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네4호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네4호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네5호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네5호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99.6,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네6호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,92.96,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네6호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,92.96,380,60,2020-01-06,,2020-05-18,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,유가네7호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99,380,60,2020-09-23,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네7호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99,380,60,2020-09-23,,2020-12-29,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유가네8호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99,380,60,2020-09-23,,2020-12-29,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,유가네8호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99,380,60,2020-09-23,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,운영중,유가네9호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99,380,60,2020-09-23,,2020-12-29,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,유가네9호태양광발전소,경기도 화성시 장안면 남양황라로,경기도 화성시 장안면 장안리,99,380,60,2020-09-23,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,유구산업태양괄발전소,,경기도 화성시 마도면 청원리,275.22,380,60,2018-12-03,,,,,,,건물,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,사업허가,유구산업태양괄발전소,,경기도 화성시 마도면 청원리,275.22,380,60,2018-12-03,,,,,,,건물,,,2020-11-26
화성시,화성시,전기사업용,발전사업용,사업허가,유라태양광발전소,경기도 화성시 마곡길,경기도 화성시 팔탄면 구장리,29.67,380,60,2021-11-10,,,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유성3호태양광발전소,경기도 화성시 송교큰말길,경기도 화성시 서신면 송교리,19.8,380,60,2020-12-21,,2021-04-12,,,,,건물위,,,2022-05-20
화성시,화성시,전기사업용,발전사업용,운영중,유성중공업2호발전소,,경기도 화성시 송산면 마산리,264.38,380,60,2019-06-21,,2020-02-27,,,,,건물,,,2022-05-20
