도로종류,노선명,시설명,시도,시군구,읍면동,리,총길이,총폭,유효폭,높이,교통량,준공년도
고속국도,고속국도10호선,노동2터널(순천),전라남도,보성군,노동면,광곡리,195,11.5,,7.3,5332,2012
고속국도,고속국도10호선,노동2터널(영암),전라남도,보성군,노동면,광곡리,145,11.5,,7.3,5332,2012
고속국도,고속국도12호선,노안터널(광주),전라남도,나주시,문평면,국동리,1180,12.3,,7.4,19767,2007
고속국도,고속국도12호선,노안터널(무안),전라남도,나주시,문평면,국동리,1190,12.3,,7.4,19767,2007
고속국도,고속국도40호선,노은1터널(제천),충청북도,충주시,노은면,문성리,979,11.7,,7.3,12272,2014
고속국도,고속국도40호선,노은1터널(평택),충청북도,충주시,노은면,문성리,968,11.7,,7.3,12272,2014
고속국도,고속국도40호선,노은2터널(제천),충청북도,충주시,노은면,신효리,206,11.6,,7.3,12272,2014
고속국도,고속국도40호선,노은2터널(평택),충청북도,충주시,노은면,신효리,210,11.6,,8.1,12272,2014
고속국도,고속국도40호선,노은3터널(제천),충청북도,충주시,노은면,신효리,368,11.6,,7.4,12272,2014
고속국도,고속국도40호선,노은3터널(평택),충청북도,충주시,노은면,신효리,356,11.6,,7.4,12272,2014
고속국도,고속국도40호선,노은4터널(제천),충청북도,충주시,노은면,신효리,535,11.6,,7.3,12272,2014
고속국도,고속국도40호선,노은4터널(평택),충청북도,충주시,노은면,신효리,450,11.6,,7.3,12272,2014
고속국도,고속국도55호선,다부터널(부산),경상북도,칠곡군,가산면,다부리,1075,10,,6.7,26463,2000
고속국도,고속국도55호선,다부터널(춘천),경상북도,칠곡군,가산면,다부리,1041,10,,6.7,26463,1995
고속국도,고속국도65호선,다운1터널(부산),울산광역시,중구,다운동,,374,10.7,,7.3,12607,2015
고속국도,고속국도65호선,다운1터널(포항),울산광역시,중구,다운동,,569,10.7,,7.3,12607,2015
고속국도,고속국도65호선,다운2터널(부산),울산광역시,중구,다운동,,128,10.7,,7.3,12607,2015
고속국도,고속국도65호선,다운3터널(부산),울산광역시,중구,다운동,,411,10.7,,7.3,12607,2015
고속국도,고속국도65호선,다운3터널(포항),울산광역시,중구,다운동,,429,10.7,,7.3,12607,2015
고속국도,고속국도65호선,다운4터널(부산),울산광역시,울주군,범서읍,서사리,613,10.7,,7.3,12607,2015
고속국도,고속국도65호선,다운4터널(포항),울산광역시,중구,다운동,,615,10.7,,7.3,9886,2015
고속국도,고속국도30호선,단밀1터널(상주),경상북도,의성군,단밀면,생송리,442,10.7,,7.3,4871,2016
고속국도,고속국도30호선,단밀1터널(영덕),경상북도,의성군,단밀면,생송리,416,10.7,,7.3,4871,2016
고속국도,고속국도30호선,단밀2터널(상주),경상북도,의성군,단밀면,생송리,465,10.7,,7.3,4871,2016
고속국도,고속국도30호선,단밀2터널(영덕),경상북도,의성군,단밀면,생송리,454,10.7,,7.3,4871,2016
고속국도,고속국도30호선,단밀3터널(상주),경상북도,의성군,단밀면,생송리,523,10.7,,7.3,4871,2016
고속국도,고속국도30호선,단밀3터널(영덕),경상북도,의성군,단밀면,생송리,501,10.7,,7.3,4871,2016
고속국도,고속국도30호선,단밀4터널(상주),경상북도,의성군,단밀면,생송리,343.5,11.7,,8,4871,2016
고속국도,고속국도30호선,단밀4터널(영덕),경상북도,의성군,단밀면,생송리,385,11.7,,8,4871,2016
고속국도,고속국도55호선,단양터널(부산),충청북도,단양군,적성면,현곡리,465,10,,6.7,10827,2001
고속국도,고속국도55호선,단양터널(춘천),충청북도,단양군,적성면,현곡리,500,10,,6.7,10827,2001
고속국도,고속국도14호선,단장1터널(울산),경상남도,밀양시,단장면,단장리,1222,9.2,,7.1,3906,2020
고속국도,고속국도14호선,단장1터널(함양),경상남도,밀양시,단장면,단장리,1200,9.2,,7.1,3906,2020
고속국도,고속국도14호선,단장2터널(울산),경상남도,밀양시,단장면,단장리,2465,9.2,,7.1,3906,2020
고속국도,고속국도14호선,단장2터널(함양),경상남도,밀양시,단장면,태룡리,2465,9.2,,7.1,3906,2020
고속국도,고속국도14호선,단장3터널(울산),경상남도,밀양시,단장면,무릉리,251,10.1,,6.7,3906,2020
고속국도,고속국도14호선,단장3터널(함양),경상남도,밀양시,단장면,무릉리,217,10.1,,6.7,3906,2020
고속국도,고속국도14호선,단장4터널(울산),경상남도,밀양시,단장면,무릉리,2590,12.8,,7.7,3906,2020
고속국도,고속국도14호선,단장4터널(함양),경상남도,밀양시,단장면,고례리,2592,12.8,,7.7,3906,2020
고속국도,고속국도30호선,단촌1터널(상주),경상북도,의성군,단촌면,세촌리,797,11.6,,7.3,5059,2016
고속국도,고속국도30호선,단촌1터널(영덕),경상북도,의성군,단촌면,세촌리,718,11.6,,7.3,5059,2016
고속국도,고속국도30호선,단촌2터널(상주),경상북도,의성군,단촌면,관덕리,251,10.4,,7.7,5059,2016
고속국도,고속국도30호선,단촌2터널(영덕),경상북도,의성군,단촌면,관덕리,230,10.4,,7.7,5059,2016
고속국도,고속국도30호선,단촌3터널(상주),경상북도,의성군,단촌면,병방리,281,10.4,,7.7,4844,2016
고속국도,고속국도30호선,단촌3터널(영덕),경상북도,의성군,단촌면,병방리,274,10.4,,7.7,4844,2016
고속국도,고속국도30호선,단촌4터널(상주),경상북도,의성군,점곡면,사촌리,1815,9.2,,7.3,4844,2016
고속국도,고속국도30호선,단촌4터널(영덕),경상북도,의성군,단촌면,병방리,1789,9.2,,7.3,4844,2016
고속국도,고속국도30호선,달산1터널(상주),경상북도,영덕군,지품면,용덕리,666,10.7,,7.3,4812,2016
고속국도,고속국도30호선,달산1터널(영덕),경상북도,영덕군,지품면,용덕리,660,10.7,,7.3,4812,2016
고속국도,고속국도30호선,달산2터널(상주),경상북도,영덕군,달산면,대지리,1641,10.7,,7.3,4812,2016
고속국도,고속국도30호선,달산2터널(영덕),경상북도,영덕군,달산면,대지리,1626,10.7,,7.3,4812,2016
고속국도,고속국도30호선,달산3터널(상주),경상북도,영덕군,달산면,대지리,1390,10.7,,7.3,4812,2016
고속국도,고속국도30호선,달산3터널(영덕),경상북도,영덕군,달산면,대지리,1397,10.7,,7.3,4812,2016
고속국도,고속국도451호선,달성1터널(대구),대구광역시,달성군,옥포면,송촌리,1387,10,,6.7,22619,1995
고속국도,고속국도451호선,달성1터널(창원),대구광역시,달성군,옥포면,송촌리,1362,10,,6.7,22619,1995
고속국도,고속국도451호선,달성2터널(대구),대구광역시,달성군,논공읍,본리리,993,10,,6.7,19679,1995
고속국도,고속국도451호선,달성2터널(창원),대구광역시,달성군,논공읍,본리리,969,10,,6.7,19679,1995
고속국도,고속국도20호선,달전터널(대구),경상북도,경주시,강동면,다산리,1040,11.2,,7.3,17262,2004
고속국도,고속국도20호선,달전터널(포항),경상북도,경주시,강동면,다산리,1060,11.2,,7.3,17262,2004
고속국도,고속국도12호선,담양1터널(광주),전라남도,담양군,담양읍,학동리,685,11.5,,7.3,10161,2006
고속국도,고속국도12호선,담양1터널(대구),전라남도,담양군,담양읍,학동리,680,11.5,,7.3,10161,2006
고속국도,고속국도12호선,담양2터널(광주),전라남도,담양군,담양읍,오계리,918,11.5,,7.3,12004,2006
고속국도,고속국도12호선,담양2터널(대구),전라남도,담양군,담양읍,오계리,955,11.5,,7.3,12004,2006
고속국도,고속국도50호선,대관령1터널(강릉),강원도,평창군,도암면,횡계리,1830,12.2,,9.2,16387,2001
고속국도,고속국도50호선,대관령1터널(인천),강원도,평창군,도암면,횡계리,1800,14.8,,9.4,16387,2001
고속국도,고속국도50호선,대관령2터널(강릉),강원도,강릉시,왕산면,왕산리,55,11.7,,6,16497,2001
고속국도,고속국도50호선,대관령2터널(인천),강원도,강릉시,왕산면,왕산리,55,13.8,,6,16497,2001
고속국도,고속국도50호선,대관령3터널(강릉),강원도,강릉시,왕산면,왕산리,60,11.7,,6,16497,2001
고속국도,고속국도50호선,대관령3터널(인천),강원도,강릉시,왕산면,왕산리,60,13.8,,6,16497,2001
고속국도,고속국도50호선,대관령4터널(강릉),강원도,강릉시,왕산면,왕산리,668,12.1,,7.4,16497,2001
고속국도,고속국도50호선,대관령4터널(인천),강원도,강릉시,왕산면,왕산리,705,14.7,,8.4,16497,2001
고속국도,고속국도50호선,대관령5터널(강릉),강원도,강릉시,왕산면,왕산리,1179,10.6,,7.4,16497,2001
고속국도,고속국도50호선,대관령5터널(인천),강원도,강릉시,왕산면,왕산리,1209,14.3,,8.4,16497,2001
고속국도,고속국도50호선,대관령6터널(강릉),강원도,강릉시,성산면,어흘리,202,11.7,,8.4,16497,2001
고속국도,고속국도50호선,대관령6터널(인천),강원도,강릉시,성산면,어흘리,234,13.8,,9.4,16497,2001
고속국도,고속국도50호선,대관령7터널(강릉),강원도,강릉시,성산면,어흘리,120,11.7,,9.4,16497,2001
고속국도,고속국도50호선,대관령7터널(인천),강원도,강릉시,성산면,어흘리,120,13.8,,10.4,16497,2001
고속국도,고속국도25호선,대덕터널(순천),전라남도,담양군,대덕면,문학리,408,10,,6.7,15059,1996
고속국도,고속국도25호선,대덕터널(천안),전라남도,담양군,대덕면,문학리,408,10,,6.7,15059,1996
고속국도,고속국도551호선,대동1터널(김해),경상남도,김해시,불암동,,1944,12.6,,4.9,21872,2014
고속국도,고속국도551호선,대동1터널(양산),경상남도,김해시,불암동,,1994,12.6,,4.9,21872,2014
고속국도,고속국도551호선,대동2터널(김해),경상남도,김해군,대동면,주동리,1149,12.6,,4.9,21872,2014
고속국도,고속국도551호선,대동2터널(양산),경상남도,김해군,대동면,주동리,1139,12.6,,4.9,21872,2014
고속국도,고속국도551호선,대동3터널(김해),경상남도,김해군,대동면,예안리,1295,10.7,,3.5,21872,2014
고속국도,고속국도551호선,대동3터널(양산),경상남도,김해군,대동면,예안리,1300,10.7,,3.5,21872,2014
고속국도,고속국도15호선,대명터널(목포),전라북도,군산시,성산면,대명리,330,8.2,,6.7,12933,1997
고속국도,고속국도15호선,대명터널(서울),전라북도,군산시,성산면,대명리,330,8.2,,6.7,12933,1997
고속국도,고속국도52호선,대신터널(상),경기도,여주시,북내면,상교리,1211,12.5,9.2,7.3,20399,2016
고속국도,고속국도52호선,대신터널(하),경기도,여주시,대신면,장풍리,1196,12.5,9.2,7.3,20399,2016
고속국도,고속국도1호선,대전터널(부산),대전광역시,대덕구,비래동,,796,13.6,,8.3,35810,1999
고속국도,고속국도1호선,대전터널(서울),대전광역시,대덕구,비래동,,812,13.6,,8.3,35810,1999
고속국도,고속국도30호선,대흥터널(당진),충청남도,예산군,대흥면,지곡리,562,11.6,,7.3,13830,2009
고속국도,고속국도30호선,대흥터널(대전),충청남도,예산군,대흥면,손지리,556,11.6,,7.3,13830,2009
고속국도,고속국도27호선,덕진1터널(순천),전라북도,전주시 덕진구,우아동,,1022,11.5,,7.3,12441,2010
고속국도,고속국도27호선,덕진1터널(완주),전라북도,전주시 덕진구,우아동,,1054,11.5,,7.3,12441,2010
고속국도,고속국도27호선,덕진2터널(순천),전라북도,전주시 덕진구,금상동,,158,11.8,,7.3,12887,2010
고속국도,고속국도27호선,덕진2터널(완주),전라북도,전주시 덕진구,금상동,,158,11.8,,7.3,12887,2010
고속국도,고속국도27호선,덕진3터널(순천),전라북도,전주시 덕진구,금상동,,124,11.8,,7.3,12887,2010
고속국도,고속국도27호선,덕진3터널(완주),전라북도,전주시 덕진구,금상동,,124,11.8,,7.3,12887,2010
고속국도,고속국도20호선,도평터널(대구),대구광역시,동구,도동,,710,11.2,,7.3,20736,2004
고속국도,고속국도20호선,도평터널(포항),대구광역시,동구,도동,,710,11.2,,7.3,20736,2004
고속국도,고속국도35호선,독산터널(통영),경상남도,진주시,내동면,독산리,470,10,,6.7,17302,1996
고속국도,고속국도35호선,독산터널(하남),경상남도,진주시,내동면,독산리,445,10,,6.7,17302,1996
고속국도,고속국도60호선,동산1터널(서울),강원도,춘천시,동산면,조양리,708,11.6,,7.3,18262,2009
고속국도,고속국도60호선,동산1터널(양양),강원도,춘천시,동산면,조양리,683,11.6,,7.3,18262,2009
고속국도,고속국도60호선,동산2터널(서울),강원도,춘천시,동산면,조양리,1235.8,12.3,,7.3,18262,2009
고속국도,고속국도60호선,동산2터널(양양),강원도,춘천시,동산면,조양리,1133.1,12.3,,7.3,18262,2009
고속국도,고속국도171호선,동천터널(서울),경기도,용인시,신봉동,,435,13.3,10.5,8,66531,2009
고속국도,고속국도171호선,동천터널(용인),경기도,용인시,동천동,,475,13.3,10.5,8,66531,2009
고속국도,고속국도65호선,동해터널(삼척),강원도,동해시,평릉동,,300,12.6,,5.5,11856,2004
고속국도,고속국도65호선,동해터널(속초),강원도,동해시,평릉동,,300,12.6,,5.5,11856,2004
고속국도,고속국도45호선,두정터널(양평),충청북도,충주시,대소원면,탄용리,615,11.4,,7.3,26032,2004
고속국도,고속국도45호선,두정터널(창원),충청북도,충주시,대소원면,탄용리,640,11.4,,7.3,26032,2004
고속국도,고속국도50호선,둔내터널(강릉),강원도,횡성군,둔내면,삽교리,3300,10.7,,6.8,18299,1999
고속국도,고속국도50호선,둔내터널(인천),강원도,횡성군,둔내면,삽교리,3300,10.7,,6.8,18299,1999
고속국도,고속국도60호선,마곡터널(서울),강원도,홍천군,서면,마곡리,958,11.6,,7.3,25012,2009
고속국도,고속국도60호선,마곡터널(양양),강원도,홍천군,서면,마곡리,919,11.6,,7.3,25012,2009
고속국도,고속국도35호선,마달터널(통영),충청남도,금산군,추부면,요광리,720,12.8,,8.3,15973,2000
고속국도,고속국도35호선,마달터널(하남),충청남도,금산군,추부면,요광리,660,11.2,,7.3,15973,2000
